spectrum_id,B0_G,dB_G,p,g_factor,mwFreq_GHz,rmsd,status
1,3353.05122672244,30.7806599475835,1.07908469901474,2.00528269397474,9.410817,2780.93579524895,OK
10,3338.82575827163,24.3789544337054,1.20475686228808,2.01315986117518,9.407702,3185.61832984548,OK
11,3335.25673813924,20.6254751142007,0.876977209234463,2.01536060619591,9.407919,6353.03972866073,OK
12,3383.36652203736,18.341829222459,1.11238944329891,1.98654374789649,9.407164,3164.44278967385,OK
13,3338.84314305385,22.8109404331784,1.21607325006385,2.01304003036709,9.407191,3456.99419733974,OK
14,3338.9786736082,21.5608146864616,1.20074038166946,2.01277258488186,9.406323,3731.04441378251,OK
15,3335.82909797969,17.1576609111523,0.2,2.01473059103101,9.406592,14105.9811452945,OK
16,3334.07118216251,16.0104912539626,0.2,2.0154958599848,9.405206,17173.7799270075,OK
17,3342.30673273953,22.3320675252518,0.712737974311536,2.010533034074,9.405222,12966.4109255313,OK
18,3338.91107128264,18.8258257872095,1.17069073382441,2.01251418589784,9.404925,4723.42725464584,OK
19,3332.59762101855,15.1085624753311,1.0811442681803,2.01637203626007,9.405136,4085.66808418913,OK
2,3337.75659240873,24.7794306382575,0.2,2.01436684533091,9.410328,3853.34860464706,OK
20,3332.04906471472,13.8971023836157,1.06219587185341,2.01635040405768,9.403487,5444.46971194547,OK
21,3338.87155055923,17.168876645307,1.11846199752194,2.0123856479021,9.404213,5457.78534628732,OK
22,3340.94010619202,15.534128395935,0.2,2.01085759677564,9.402894,37720.7265772732,OK
23,3331.56316403755,12.7376911150044,1.01162608338821,2.01630971651527,9.401926,7936.41456321147,OK
24,3329.69943173873,9.65151911257605,1.50756611754909,2.01734882666885,9.401509,137354.928719059,OK
25,3338.26604073459,13.7137596215187,1.00686200530849,2.01216337485371,9.401469,8731.86694316133,OK
26,3379.77622647941,12.3083557281198,0.95914041508975,1.98729199318094,9.400721,16001.0586305465,OK
27,3382.8412560321,10.2978780237658,0.2,1.98548548983295,9.400693,130618.781283213,OK
28,3342.18242101056,9.41815901521203,0.843909908601839,2.00947352159428,9.399916,96672.5309727913,OK
29,3338.07392488646,11.0734049575197,0.883956907453801,2.01192858513828,9.399831,34624.1256362633,OK
3,3334.73462425426,24.4653282210863,0.999648541375525,2.01618478481751,9.410293,2589.52823492085,OK
30,3388.70627285837,10.1847562323305,0.2,1.98134805747147,9.397368,242142.20347989,OK
31,3381.6279066843,8.79618663296549,0.2,1.98548524007769,9.39732,373354.55240839,OK
32,3380.13992407733,7.98606388806395,1.12556680468968,1.9863070674755,9.397073,998797.398583674,OK
33,3387.85818623762,9.05879130733208,0.725748116490168,1.98184531607856,9.397374,307292.974956234,OK
34,3337.62251263592,8.03366446978243,0.565960462448993,2.01163684329893,9.397197,1120235.99460901,OK
35,3363.4895264906,7.48376339483546,0.568604741401545,1.99618073641145,9.397265,2160947.25226006,OK
36,3381.0111584931,7.15666055328865,0.489022730143646,1.98548416284517,9.395601,6665859.25164495,OK
37,3358.57328443853,7.36517141628629,0.418047660685832,1.99871810329563,9.395457,4744073.46341415,OK
38,3337.13128756841,7.1565275835868,0.2,2.01154415158325,9.395381,6619173.2550313,OK
39,3330.81808970332,6.96648757246261,0.447423409211902,2.01538190847933,9.395498,8567602.55705108,OK
4,3334.34725494653,23.090674630584,1.00933444245025,2.01629002062904,9.409691,2537.39698708125,OK
40,3435.902344,108.127702691884,0.2,1.95711596774363,9.411718,3434.97804150001,OK
41,3346.67717796693,5.9371123984018,2.03317835422942,2.00924582716296,9.411491,3464.98776797986,OK
42,3336.09472580933,11.179303873252,1.50785152356515,2.01591599117156,9.412876,2931.51280549641,OK
43,3340.77883320294,42.8422587608175,0.556701123087197,2.01311535224667,9.412997,2528.36710374603,OK
44,3435.902344,5,0.271871892481178,1.95696832707514,9.411008,6353.43960753419,OK
45,3394.55853992224,52.6041898017266,0.2,1.98079088734729,9.41095,2722.17980946312,OK
46,3392.97312389462,48.3142611272041,0.806772770728295,1.98172886465146,9.411009,2810.39805552802,OK
47,3357.85265210323,40.4351362679932,0.2,2.00246766461711,9.411063,2895.04956662873,OK
48,3344.4635532116,36.9319445767663,0.996729729028478,2.01032810448357,9.410332,2531.50143819957,OK
49,3366.48277218886,45.5549983237149,1.02344971092184,1.99716446852141,9.410263,2853.1264686403,OK
5,3339.13920213768,29.0950104889264,1.14702402054995,2.01333699010008,9.409413,2927.22048222244,OK
50,3338.38911269671,39.2253211656475,1.13207579352609,2.01382509992788,9.40958,2762.60272550173,OK
51,3385.21625694778,33.0763861045463,0.997938798349866,1.98592512998167,9.409376,2481.74402667445,OK
52,3335.01901341816,28.6166243377968,0.995681016685886,2.01599036276941,9.410188,2548.97479151314,OK
53,3339.04679598661,35.1492878287298,1.12665242543788,2.01351146493893,9.409968,2794.97503542737,OK
6,3389.20484503546,27.8652691097097,1.15776162949157,1.98334872356523,9.408241,2879.75725705312,OK
7,3333.84339225017,22.0387969042977,1.03813213573333,2.0163590125443,9.408591,2566.54903731026,OK
8,3334.83133344511,20.2515913654575,0.927771386796162,2.01585250844657,9.409015,3438.85843346353,OK
9,3386.09294582401,25.5208002562024,4.965285761997,1.98501785725651,9.407513,4733.23600902766,OK
