spectrum_id,B0_matlab,B0_easyspin,B0_cnn,dB_matlab,dB_easyspin,dB_cnn,p_matlab,p_easyspin,p_cnn
022704,3457.14,3433.95,3393.84,300.48,363.95,307.96,1.4647,1.5609,1.6099
042312,3994.23,3923.30,3992.98,824.40,738.92,838.72,1.3605,1.1799,1.3064
